tramite_tipo,tramite_fecha,fecha_inscripcion_inicial,registro_seccional_codigo,registro_seccional_descripcion,registro_seccional_provincia,automotor_origen,automotor_anio_modelo,automotor_tipo_codigo,automotor_tipo_descripcion,automotor_marca_codigo,automotor_marca_descripcion,automotor_modelo_codigo,automotor_modelo_descripcion,automotor_uso_codigo,automotor_uso_descripcion,titular_tipo_persona,titular_domicilio_localidad,titular_domicilio_provincia,titular_genero,titular_anio_nacimiento,titular_pais_nacimiento,titular_porcentaje_titularidad,titular_domicilio_provincia_id,titular_pais_nacimiento_id
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,2018-02-14,1189,FLORENCIO VARELA Nº 2,Buenos Aires,Protocolo 21,2018,05,SEDAN 5 PUERTAS,112,RENAULT,A89,NUEVO SANDERO STEPWAY EXPRESSION,1,Privado,Física,FLORENCIO VARELA,BUENOS AIRES,Femenino,1990,ARGENTINA,100,06,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-03,2009-09-28,1192,MORON Nº 07,Buenos Aires,Protocolo 21,2009,30,FURGONETA,044,FIAT,591,FIORINO FIRE 1242 MPI 8V,1,Privado,Física,CASTELAR.-,BUENOS AIRES,Masculino,1987,ARGENTINA,100,06,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-03,2019-02-20,1192,MORON Nº 07,Buenos Aires,Protocolo 21,2019,05,SEDAN 5 PUERTAS,047,FORD,A85,KA SE 1.5L,1,Privado,Física,CASTELAR,BUENOS AIRES,Femenino,1972,ARGENTINA,100,06,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-03,2010-04-09,1012,BOLIVAR,Buenos Aires,Importado,2010,10,TODO TERRENO,018,BMW,382,X6 M,1,Privado,Física,BOLÍVAR,BUENOS AIRES,Masculino,1959,ARGENTINA,100,06,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-03,2010-04-09,1012,BOLIVAR,Buenos Aires,Importado,2010,10,TODO TERRENO,018,BMW,382,X6 M,1,Privado,Física,BOLÍVAR,BUENOS AIRES,Masculino,1959,ARGENTINA,100,06,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,2007-11-06,1044,LA PLATA Nº 02,Buenos Aires,Protocolo 21,2007,04,RURAL 5 PTAS,047,FORD,728,ECOSPORT 1.6L 4X2 XLS MP3,1,Privado,Física,LOS HORNOS,BUENOS AIRES,Femenino,1986,ARGENTINA,100,06,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-03,2015-04-08,1059,MAR DEL PLATA Nº 02,Buenos Aires,Protocolo 21,2015,04,RURAL 5 PUERTAS,047,FORD,997,ECOSPORT S 1.6L MT N,1,Privado,Física,MAR DEL PLATA,BUENOS AIRES,Masculino,1965,ARGENTINA,100,06,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,2019-10-11,1062,MERLO Nº 1,Buenos Aires,Protocolo 21,2019,04,RURAL 5 PUERTAS,151,JEEP,105,COMPASS SPORT 2.4 AT6,1,Privado,Física,PONTEVEDRA,BUENOS AIRES,Femenino,1967,ARGENTINA,100,06,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,2009-04-23,1068,OLAVARRIA Nº 1,Buenos Aires,Protocolo 21,2009,02,SEDAN 4 PTAS,136,VOLKSWAGEN,426,VOYAGE 1.6,1,Privado,Física,OLAVARRIA,BUENOS AIRES,Masculino,1951,ARGENTINA,100,06,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,1997-08-04,1068,OLAVARRIA Nº 1,Buenos Aires,Nacional,1997,12,SEDAN 4 PTAS,53,VOLKSWAGEN,15,POLO CLASSIC 1.6 NAFTA,1,Privado,Física,OLAVARRIA,BUENOS AIRES,Masculino,1961,ARGENTINA,100,06,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-03,2008-04-08,1073,PIGUE,Buenos Aires,Nacional,2008,20,PICK-UP,68,TOYOTA,22,HILUX 4X2 CABINA DOBLE DX 2.5 TD,1,Privado,Física,CORONEL SUAREZ,BUENOS AIRES,No identificado,1960,No identificado,100,06,
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-03,2016-02-05,1078,LA MATANZA Nº 01,Buenos Aires,Nacional,2016,22,FURGON,29,MERCEDES BENZ,DR,SPRINTER 515 CDI-F 4325 TE V2,1,Privado,Física,SAN JUSTO,BUENOS AIRES,Femenino,1973,BOLIVIA,100,06,202
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,2012-04-27,1096,TIGRE Nº 1,Buenos Aires,Nacional,2012,18,SEDAN 3 PTAS,3T,RENAULT,XF,CLIO 3P AUTHENTIQUE 1.2 PACK II,1,Privado,Física,DON TORCUATOE,BUENOS AIRES,Masculino,1980,ARGENTINA,100,06,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-03,2013-08-06,1099,TRES ARROYOS Nº 1,Buenos Aires,Importado,2013,02,SEDAN 4 PTAS,136,VOLKSWAGEN,282,BORA TDI,1,Privado,Física,TRES ARROYOS,BUENOS AIRES,Masculino,1999,ARGENTINA,100,06,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,2001-04-24,1105,CAMPANA Nº 1,Buenos Aires,Nacional,2001,,FURGON 300,29,MERCEDES BENZ,AB,SPRINTER 312 D/F3000,1,Privado,Jurídica,CAMPANA PCIA BS AS,BUENOS AIRES,No aplica,2003,No aplica,100,06,
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,2008-05-26,1105,CAMPANA Nº 1,Buenos Aires,Protocolo 21,2008,02,SEDAN 4 PTAS,130,TOYOTA,469,COROLLA 1.8 SE-G,1,Privado,Jurídica,CAMPANA,BUENOS AIRES,No aplica,2001,No aplica,100,06,
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,2010-02-04,1105,CAMPANA Nº 1,Buenos Aires,Importado,2009,11,PICK UP,072,KIA,077,K2700 L/B S/C,1,Privado,Física,CAMPANA,BUENOS AIRES,Masculino,1985,ARGENTINA,100,06,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-03,1993-03-24,1111,SAN ISIDRO Nº 02,Buenos Aires,Importado,1992,,SEDAN 4 PTAS,02,MERCEDES-BENZ,,300 E 24,1,Privado,Física,SAN ISIDRO,BUENOS AIRES,No identificado,1978,ARGENTINA,100,06,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,2005-08-04,1123,SAN MARTIN Nº 3,Buenos Aires,Protocolo 21,2005,05,SEDAN 5 PTAS,055,HONDA,A18,FIT LX-L,1,Privado,Física,V.BALLESTER,BUENOS AIRES,Masculino,1980,ARGENTINA,100,06,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-03,2013-09-19,1129,CAPITAN SARMIENTO,Buenos Aires,Protocolo 21,2013,04,RURAL 5 PUERTAS,112,RENAULT,930,DUSTER CONFORT PLUS 1.6 4X2 ABS,1,Privado,Física,CAPITAN SARMIENTO,BUENOS AIRES,No identificado,1970,ARGENTINA,100,06,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,2017-12-01,1130,GENERAL RODRIGUEZ Nº 1,Buenos Aires,Protocolo 21,2017,04,RURAL 5 PUERTAS,112,RENAULT,A17,DUSTER PH2 EXPRESSION 1.6,1,Privado,Física,GENERAL RODRÍGUEZ,BUENOS AIRES,Masculino,1971,ARGENTINA,100,06,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,2016-06-21,1139,SAN ISIDRO Nº 03,Buenos Aires,Protocolo 21,2016,04,RURAL 5 PUERTAS,047,FORD,998,ECOSPORT SE 1.6L MT N,1,Privado,Física,MARTINEZ,BUENOS AIRES,Masculino,1960,ARGENTINA,100,06,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-03,2014-06-11,1201,MAR DEL PLATA Nº 08,Buenos Aires,Protocolo 21,2014,04,RURAL 5 PUERTAS,027,CITROEN,310,C3 AIRCROSS 1.6 VTI 115 TENDANCE,1,Privado,Física,MAR DEL PLATA,BUENOS AIRES,Masculino,1977,ARGENTINA,100,06,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-03,2018-08-31,1203,MALVINAS ARGENTINAS Nº 1 (EX. SAN MIGUEL NRO. 4),Buenos Aires,Protocolo 21,2018,82,PICK-UP CABINA DOBLE,112,RENAULT,A25,DUSTER OROCH PRIVILEGE 2.0,1,Privado,Física,MALVINAS ARGENTINAS,BUENOS AIRES,Masculino,1979,ARGENTINA,100,06,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,1993-11-10,1210,ESTEBAN ECHEVERRIA Nº 3,Buenos Aires,Nacional,1993,12,SEDAN 4 PUERTAS,34,PEUGEOT,22,405 SR SC,1,Privado,Física,MONTE GRANDE,BUENOS AIRES,No identificado,1984,ARGENTINA,100,06,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,2019-03-26,1210,ESTEBAN ECHEVERRIA Nº 3,Buenos Aires,Nacional,2019,12,SEDAN 4 PUERTAS,37,RENAULT,2X,NUEVO LOGAN EXPRESSION 1.6,1,Privado,Física,MONTE GRANDE,BUENOS AIRES,Femenino,1956,ARGENTINA,100,06,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-03,2016-04-26,1211,QUILMES Nº 6,Buenos Aires,Protocolo 21,2016,04,RURAL 5 PUERTAS,047,FORD,992,ECOSPORT FREESTYLE 1.6L MT N,1,Privado,Física,SAN FCO SOLANO,BUENOS AIRES,Masculino,1956,ARGENTINA,100,06,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-03,2019-06-28,1229,AZUL Nº 2,Buenos Aires,Nacional,2019,26,CHASIS CON CABINA,29,MERCEDES BENZ,GJ,ACCELO 1016 / 39,1,Privado,Jurídica,AZUL,BUENOS AIRES,No aplica,1993,No aplica,100,06,
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,2020-01-28,1247,GENERAL RODRIGUEZ Nº 2,Buenos Aires,Protocolo 21,2020,04,RURAL 5 PUERTAS,136,VOLKSWAGEN,698,T-CROSS TRENDLINE 1.6 MSI 110CV,1,Privado,Física,GENERAL RODRÍGUEZ,BUENOS AIRES,Masculino,1982,ARGENTINA,100,06,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-03,2020-12-22,1250,ITUZAINGÓ Nº 2 (EX. MORÓN Nº 11 RESOL. MJS. Y DHNº 1487/09),Buenos Aires,Nacional,2020,17,SEDAN 5 PUERTAS,37,RENAULT,3G,KANGOO II STEPWAY 1.6 SCE,1,Privado,Física,ITUZAINGÓ,BUENOS AIRES,Masculino,1987,ARGENTINA,100,06,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-03,2015-10-23,1262,PERGAMINO Nº 3,Buenos Aires,Nacional,2015,17,SEDAN 5 PUERTAS,37,RENAULT,2B,CLIO MIO 5P CONFORT PACK SAT,1,Privado,Física,PERGAMINO,BUENOS AIRES,Masculino,1969,ARGENTINA,100,06,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,1998-07-31,1266,MALVINAS ARGENTINAS Nº 3,Buenos Aires,Importado,1998,30,FURGONETA,104,PEUGEOT,259,PARTNER,1,Privado,Física,ING. PABLO NOGUES-MALV. ARGENTINAS,BUENOS AIRES,No identificado,1985,No identificado,100,06,
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,2013-06-13,1266,MALVINAS ARGENTINAS Nº 3,Buenos Aires,Importado,2013,05,SEDAN 5 PTAS,011,AUDI,232,A5 SPORTBACK 3.0T FSI QUATTRO,1,Privado,Física,GRAND BOURG,BUENOS AIRES,No identificado,1980,CHINA,100,06,310
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,2017-07-05,1269,LA MATANZA Nº 12,Buenos Aires,Protocolo 21,2017,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,577,GOL TREND 1.6 MSI,1,Privado,Física,VILLA CELINA,BUENOS AIRES,Femenino,1967,ARGENTINA,100,06,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,2008-07-25,1273,MORENO Nº 4,Buenos Aires,Nacional,2008,20,PICK-UP,68,TOYOTA,24,HILUX 4X2 CABINA DOBLE SRV 3.0 TDI,1,Privado,Física,Bº TRUJUI,BUENOS AIRES,No identificado,1998,ARGENTINA,100,06,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,2013-09-18,1273,MORENO Nº 4,Buenos Aires,Protocolo 21,2013,04,RURAL 5 PUERTAS,047,FORD,998,ECOSPORT SE 1.6L MT N,1,Privado,Física,CUARTEL V,BUENOS AIRES,No identificado,1982,ARGENTINA,100,06,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,2010-10-01,1273,MORENO Nº 4,Buenos Aires,Importado,2010,02,SEDAN 4 PTAS,024,CHEVROLET,483,AVEO LT 1.6N MT,1,Privado,Física,B°LA FORTUNA-MORENO,BUENOS AIRES,No identificado,1985,ARGENTINA,100,06,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,1999-11-26,1273,MORENO Nº 4,Buenos Aires,Nacional,1999,,CAMION TRACTOR,67,IVECO,09,450E31T,1,Privado,Física,TRUJUI,BUENOS AIRES,No identificado,1981,PARAGUAY,100,06,221
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,2012-08-22,1275,ENSENADA,Buenos Aires,Protocolo 21,2012,02,SEDAN 4 PTAS,130,TOYOTA,704,COROLLA XEI PACK 1.8 M/T,1,Privado,Física,ENSENADA,BUENOS AIRES,No identificado,1968,PARAGUAY,100,06,221
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-03,2017-11-30,1280,ESCOBAR Nº 3 (EX. INGENIERO MASCHWITZ),Buenos Aires,Nacional,2017,20,PICK-UP,68,TOYOTA,92,HILUX 4X4 D/C SRX 2.8 TDI 6 A/T,1,Privado,Física,MASCHWITZ,BUENOS AIRES,Femenino,1990,ARGENTINA,100,06,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-03,2016-07-07,1290,LA MATANZA Nº 13,Buenos Aires,Nacional,2016,17,SEDAN 5 PUERTAS,17,FIAT,AY,PALIO (326) ATTRACTIVE 5P 1.4 8V,1,Privado,Física,VILLA LUZURIAGA,BUENOS AIRES,Femenino,1966,ARGENTINA,100,06,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,2012-01-17,1294,LA PLATA Nº 16,Buenos Aires,Nacional,2012,12,SEDAN 4 PTAS,17,FIAT,AW,SIENA ESSENCE 1.6 16V B,1,Privado,Física,VILLA ELISA,BUENOS AIRES,Masculino,1960,ARGENTINA,100,06,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,2017-08-08,1304,JUNIN Nº 3,Buenos Aires,Protocolo 21,2017,05,SEDAN 5 PUERTAS,112,RENAULT,A60,NUEVO SANDERO AUTHENTIQUE,1,Privado,Física,JUNÍN,BUENOS AIRES,Masculino,1990,ARGENTINA,100,06,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-03,2018-02-28,11010,SANTA ROSA Nº 3,La Pampa,Protocolo 21,2018,10,TODO TERRENO,024,CHEVROLET,608,TRAILBLAZER 2.8 CTDI 4X4 LTZ A/T,1,Privado,Física,SANTA ROSA,LA PAMPA,Masculino,1977,ARGENTINA,100,42,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,2016-02-10,11011,GENERAL PICO Nº 3,La Pampa,Nacional,2016,29,TRACTOR DE CARRETERA,67,IVECO,79,450E33T,1,Privado,Física,GENERAL PICO,LA PAMPA,Masculino,1953,ARGENTINA,100,42,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,2018-02-21,1306,PILAR Nº 5,Buenos Aires,Nacional,2018,22,FURGON,37,RENAULT,ZL,KANGOO PH3 CONFORT 1.6 1P,1,Privado,Física,DEL VISO,BUENOS AIRES,Masculino,1972,ARGENTINA,100,06,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,2022-03-09,12004,LA RIOJA Nº 2,La Rioja,Protocolo 21,2022,82,PICK-UP CABINA DOBLE,044,FIAT,933,TORO FREEDOM 1.8 CD AT6 4X2,1,Privado,Física,LA RIOJA,LA RIOJA,No identificado,1963,ARGENTINA,100,46,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,2012-07-12,12004,LA RIOJA Nº 2,La Rioja,Protocolo 21,2013,02,SEDAN 4 PUERTAS,130,TOYOTA,809,COROLLA XRS,1,Privado,Física,LA RIOJA,LA RIOJA,Masculino,1971,ARGENTINA,100,46,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,2019-08-12,12006,LA RIOJA Nº 4,La Rioja,Importado,2019,02,SEDAN 4 PUERTAS,102,NISSAN,674,SENTRA ADVANCE PURE DRIVE,1,Privado,Física,LA RIOJA,LA RIOJA,Masculino,1993,ARGENTINA,100,46,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-03,2016-11-24,13005,TUNUYAN,Mendoza,Nacional,2016,20,PICK-UP,53,VOLKSWAGEN,WH,AMAROK 2.0L TDI 140 CV 4X2 348,1,Privado,Física,TUNUYAN,MENDOZA,Masculino,1977,ARGENTINA,100,50,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-03,2011-02-11,13005,TUNUYAN,Mendoza,Nacional,2011,20,PICK-UP,68,TOYOTA,39,HILUX 4X4 CABINA DOBLE SR C/AB 3.0TDI,1,Privado,Física,EUGENIO BUSTOS,MENDOZA,Masculino,1972,ARGENTINA,100,50,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,2010-02-26,13008,SAN RAFAEL Nº 2,Mendoza,Protocolo 21,2010,22,SEDAN 3 PTAS,044,FIAT,689,PALIO FIRE 1.4,1,Privado,Física,SAN RAFAEL,MENDOZA,Femenino,1992,ARGENTINA,100,50,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,2016-11-01,17006,SALTA Nº 2,Salta,Nacional,2016,17,SEDAN 5 PUERTAS,17,FIAT,BN,PALIO (326) ESSENCE 5P 1.6 16V,1,Privado,Física,Bº CIUDAD DEL MILAGRO,SALTA,Masculino,1982,ARGENTINA,100,66,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,2017-05-17,13012,MENDOZA Nº 06,Mendoza,Protocolo 21,2017,05,SEDAN 5 PUERTAS,024,CHEVROLET,701,ONIX JOY 5P 1.4 N LS MT +,1,Privado,Física,EL PLUMERILLO,MENDOZA,Femenino,1985,ARGENTINA,100,50,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,2017-05-17,13012,MENDOZA Nº 06,Mendoza,Protocolo 21,2017,05,SEDAN 5 PUERTAS,024,CHEVROLET,701,ONIX JOY 5P 1.4 N LS MT +,1,Privado,Física,EL PLUMERILLO,MENDOZA,Femenino,1985,ARGENTINA,100,50,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,2018-08-10,13014,MENDOZA Nº 08,Mendoza,Protocolo 21,2018,05,SEDAN 5 PUERTAS,024,CHEVROLET,700,ONIX JOY 5P 1.4 N LS MT,1,Privado,Jurídica,DORREGO,MENDOZA,No aplica,2016,No aplica,100,50,
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,1998-04-08,13014,MENDOZA Nº 08,Mendoza,Importado,1998,02,SEDAN 4 PTAS,058,HYUNDAI,007,ACCENT GLS,1,Privado,Física,UGARTECHE,MENDOZA,No identificado,2003,ARGENTINA,100,50,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,2024-05-30,13014,MENDOZA Nº 08,Mendoza,Nacional,2024,22,FURGON,34,PEUGEOT,SK,PARTNER CONFORT 1.6 115 AM22.5,1,Privado,Física,PERDRIEL,MENDOZA,Masculino,1956,ARGENTINA,100,50,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,2019-12-30,13014,MENDOZA Nº 08,Mendoza,Nacional,2019,20,PICK-UP,68,TOYOTA,AU,HILUX 4X2 D/C SRX 2.8 TDI 6 M/T,1,Privado,Física,MAIPU,MENDOZA,Femenino,1995,ARGENTINA,100,50,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,2017-09-29,13015,MENDOZA Nº 09,Mendoza,Protocolo 21,2017,30,FURGONETA,044,FIAT,810,NUEVO FIORINO 1.4 8V,1,Privado,Jurídica,CORONEL DORREGO,MENDOZA,No aplica,2016,No aplica,100,50,
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-03,2010-01-27,13016,MENDOZA Nº 10,Mendoza,Importado,2010,82,PICK-UP CABINA DOBLE,093,MITSUBISHI,489,L200 SPORTERO DI-D COMMON RAIL,1,Privado,Física,EL CHALLAO,MENDOZA,Masculino,1976,ARGENTINA,100,50,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-03,2014-06-16,13018,MENDOZA Nº 11,Mendoza,Nacional,2014,20,PICK-UP,68,TOYOTA,82,HILUX 4X4 C/D SRV 3.0 TDI 5AT CUERO,1,Privado,Jurídica,DORREGO,MENDOZA,No aplica,2010,No aplica,100,50,
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-03,2014-01-21,13018,MENDOZA Nº 11,Mendoza,Nacional,2014,20,PICK-UP,53,VOLKSWAGEN,VL,AMAROK 2.0L TDI 180 CV 4X2 217,1,Privado,Física,CAPILLA DEL ROSARIO,MENDOZA,Masculino,1988,ARGENTINA,100,50,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,1995-01-24,13021,MENDOZA Nº 13,Mendoza,Importado,1995,,AUTOMOVIL,044,FIAT,,UNO 1.4 IE,1,Privado,Física,BUENA NUEVA,MENDOZA,Masculino,1987,ARGENTINA,100,50,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,1995-01-24,13021,MENDOZA Nº 13,Mendoza,Importado,1995,,AUTOMOVIL,044,FIAT,,UNO 1.4 IE,1,Privado,Física,BUENA NUEVA,MENDOZA,Masculino,1987,ARGENTINA,100,50,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,2015-04-22,13021,MENDOZA Nº 13,Mendoza,Protocolo 21,2015,04,RURAL 5 PUERTAS,047,FORD,998,ECOSPORT SE 1.6L MT N,1,Privado,Física,DORREGO,MENDOZA,Femenino,1972,ARGENTINA,100,50,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-03,2017-03-28,13023,MENDOZA Nº 14,Mendoza,Nacional,2017,20,PICK-UP,68,TOYOTA,93,HILUX 4X4 D/C SRX 2.8 TDI 6 M/T,1,Privado,Física,LAS HERAS,MENDOZA,Masculino,1978,ARGENTINA,100,50,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-03,2013-01-28,13023,MENDOZA Nº 14,Mendoza,Protocolo 21,2013,05,SEDAN 5 PTAS,044,FIAT,725,UNO 1.4 8V,1,Privado,Física,LAS HERAS,MENDOZA,Femenino,1976,ARGENTINA,100,50,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,1997-03-26,13024,MENDOZA Nº 15,Mendoza,Nacional,1997,31,SEMIRREMOLQUE,08,MALDONADO,16,SRVC-135N,1,Privado,Física,JESÚS NAZARENO,MENDOZA,Masculino,1990,ARGENTINA,90,50,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,1988-06-09,13024,MENDOZA Nº 15,Mendoza,Nacional,1988,17,SEDAN 5 PTAS,19,FORD,26,SIERRA GHIA,1,Privado,Física,CARRODILLA,MENDOZA,No identificado,1976,ARGENTINA,100,50,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,1998-08-05,13024,MENDOZA Nº 15,Mendoza,Importado,1998,30,FURGONETA,047,FORD,395,COURIER,1,Privado,Física,PRESIDENTE SARMIENTO,MENDOZA,Masculino,1970,ARGENTINA,100,50,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-03,2017-06-26,13025,RIVADAVIA,Mendoza,Nacional,2017,12,SEDAN 4 PUERTAS,08,CHEVROLET,ED,CRUZE 4P 1.4 TURBO LTZ MT,1,Privado,Física,RIVADAVIA,MENDOZA,Masculino,1965,ARGENTINA,100,50,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,1996-12-20,13026,SAN RAFAEL Nº 3,Mendoza,Importado,1996,05,SEDAN 5 PTAS,,VOLKSWAGEN,,GOLF GL 1.8,1,Privado,Física,SAN RAFAEL,MENDOZA,Masculino,1985,ARGENTINA,100,50,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-03,2011-12-02,13027,SAN RAFAEL Nº 4,Mendoza,Nacional,2011,20,PICK-UP,53,VOLKSWAGEN,RB,AMAROK 2.0L TDI 4X2 2T2,1,Privado,Física,SAN RAFAEL,MENDOZA,Masculino,1967,ARGENTINA,100,50,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,2009-04-22,13028,MENDOZA Nº 16,Mendoza,Nacional,2009,17,SEDAN 5 PUERTAS,34,PEUGEOT,JL,207 COMPACT XR 1.4 5P,1,Privado,Jurídica,CAPITAL,MENDOZA,No aplica,2008,No aplica,100,50,
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,2018-01-09,13028,MENDOZA Nº 16,Mendoza,Protocolo 21,2018,17,CHASIS C/CABINA,092,MERCEDES BENZ,B39,ACCELO 815,1,Privado,Física,SAN JOSE,MENDOZA,Masculino,1970,ARGENTINA,100,50,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,2021-12-21,13028,MENDOZA Nº 16,Mendoza,Nacional,2021,12,SEDAN 4 PUERTAS,17,FIAT,CK,CRONOS PRECISION 1.8 MT,1,Privado,Física,GODOY  CRUZ,MENDOZA,Masculino,1975,CHILE,100,50,208
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,2014-01-30,13029,MENDOZA Nº 17,Mendoza,Nacional,2014,26,CHASIS CON CABINA,67,IVECO,20,170E22,1,Privado,Jurídica,SAN JOSE,MENDOZA,No aplica,1975,No aplica,100,50,
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,2006-08-30,13029,MENDOZA Nº 17,Mendoza,Protocolo 21,2006,17,CHASIS C/CABINA,063,IVECO,119,DAILY 35.10,1,Privado,Jurídica,DORREGO,MENDOZA,No aplica,2016,No aplica,100,50,
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,2019-11-22,13029,MENDOZA Nº 17,Mendoza,Protocolo 21,2019,92,TRACTOR C/CABINA DORMITORIO,092,MERCEDES BENZ,B51,ATEGO 1726 S,1,Privado,Jurídica,DORREGO,MENDOZA,No aplica,2015,No aplica,100,50,
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,2000-10-09,13029,MENDOZA Nº 17,Mendoza,Importado,2000,,FURGON,,IVECO,,TURBO DAILY 35. 10,1,Privado,Jurídica,DORREGO,MENDOZA,No aplica,2009,No aplica,100,50,
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-03,2015-04-29,13029,MENDOZA Nº 17,Mendoza,Nacional,2014,20,PICK-UP,53,VOLKSWAGEN,VP,AMAROK 2.0L TDI 180 CV 4X4 195,1,Privado,Física,COSTA DE ARAUJO,MENDOZA,Masculino,1944,ARGENTINA,100,50,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,2000-03-17,13029,MENDOZA Nº 17,Mendoza,Nacional,2000,20,PICK-UP,68,TOYOTA,08,HILUX 4X4 CAB DOBLE SR5,1,Privado,Física,SAN JOSE GLLEN.,MENDOZA,No identificado,1955,ARGENTINA,100,50,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-03,2012-07-23,13029,MENDOZA Nº 17,Mendoza,Importado,1999,02,SEDAN 4 PTAS,103,OPEL,083,VECTRA,1,Privado,Física,VILLA NUEVA GUAYMALLEN,MENDOZA,No identificado,1979,ARGENTINA,100,50,200
